hash,annotator,understand,purpose,bfc,bpc,prc,nfc,specification,asc,obvious,safety,timing,memory,info,safety_exp,time,see_commit_clicked,lore_clicked,lore_founded,is_merge_commit,is_part_patchset,lore_found
c6c1f11b69,ollama_gpt-oss_120b,4,"The patch refactors xdp_do_redirect() to return more specific errno values: ENOMEM for allocation failures and ENOBUFS when the AF_XDP Rx ring is full, while keeping existing codes for other cases, enabling drivers to distinguish error causes.",0,2,3,0,,,,,,,,,61.018,,,,,,
c7c16c5b19,ollama_gpt-oss_120b,4,"The patch changes the NVMe PCI driver’s reset failure handling so that, instead of unbinding the driver, it simply shuts down the controller and leaves it in a dead state.",4,2,1,0,,,,,,,,,68.508,,,,,,
c7e31e36d8,ollama_gpt-oss_120b,3,"Adds unevaluatedProperties/additionalProperties=false to child node schemas in dt-bindings opp, tightening validation to allow only documented properties.",0,3,2,0,,,,,,,,,66.782,,,,,,
c86d18f4aa,ollama_gpt-oss_120b,4,"Adds a missing put_uid call in __io_sqe_files_scm() when no files are present, closing a memory leak in io_uring file registration.",4,0,1,0,,,,,,,,,56.748,,,,,,
c8bd296cca,ollama_gpt-oss_120b,3,"Updates ARM crypto Kconfig for __cbc-aes-neonbs to SELECT generic CBC and AES implementations, providing a fallback so the algorithm can register correctly at boot.",4,1,0,0,,,,,,,,,57.718,,,,,,
c8d18e4402,ollama_gpt-oss_120b,3,"Adds a runtime check in ASoC core to detect when the driver field of snd_ctl_card_info is set via the generic wrapping method, which can truncate names and cause clashes, and prints an error prompting driver developers to fix the initialization.",0,4,2,0,,,,,,,,,62.514,,,,,,
c8e98eaf2b,ollama_gpt-oss_120b,3,"Adds a board configuration (adl_rt5682) for the Intel SOF driver to support the alc5682 headset codec on platforms without a speaker amplifier, connecting it to SSP0.",0,0,0,4,,,,,,,,,81.5,,,,,,
c90b6b50b4,ollama_gpt-oss_120b,4,"The patch removes the unused gfp_flags argument from null_alloc_page() in the null_blk driver, updates its sole caller null_insert_page() to rely on the default GFP_NOIO, and adjusts related code, eliminating a hard‑coded parameter.",0,0,4,0,,,,,,,,,66.143,,,,,,
c951cd3b89,ollama_gpt-oss_120b,3,"Implements a minimal sysfs stub for DAMON, creating a directory hierarchy and 'nr' files so users can build monitoring contexts via sysfs instead of debugfs.",0,0,1,4,,,,,,,,,61.509,,,,,,
c95aa2bab9,ollama_gpt-oss_120b,3,"Adds a 'depends on NET' clause to INTEL_HFI_THERMAL Kconfig entry so that it respects the NET dependency required by THERMAL_NETLINK, eliminating a Kconfig warning and many build errors.",3,0,2,0,,,,,,,,,66.112,,,,,,
c9da02bfb1,ollama_gpt-oss_120b,3,"The patch corrects swapped bitmask definitions in the RX_DMA_GET_SPORT and RX_DMA_GET_SPORT_V2 macros of the MediaTek Ethernet SOC driver, ensuring each macro uses the proper mask for extracting the source port.",4,0,0,0,,,,,,,,,67.233,,,,,,
c9e6aeb588,ollama_gpt-oss_120b,3,"The patch corrects the prefetch calculation loop in the AMD DCN3.2 display driver so that after a failure the loop resets its local variables each iteration, preventing it from consuming the entire vstartup range.",4,0,0,0,,,,,,,,,68.187,,,,,,
cacdb14b1c,ollama_gpt-oss_120b,4,"Adds proper synchronization to roccat_read() to stop the race where a report buffer can be freed while being copied to userspace, eliminating a use‑after‑free condition.",4,0,1,0,,,,,,,,,56.641,,,,,,
cae5c1ab05,ollama_gpt-oss_120b,3,"The patch deletes the unused CONFIG_DRM_AMD_DC_DCN option from the amdgpu_dm directory, making the AMD display driver code OS‑agnostic and eliminating unnecessary conditional compilation.",0,1,4,0,,,,,,,,,58.596,,,,,,
cb04b5ef85,ollama_gpt-oss_120b,3,"The patch adjusts mac80211 DTIM handling so the DTIM period is stored in link->conf->dtim_period and not overwritten, while still preferring beacon data when available.",4,0,0,0,,,,,,,,,54.258,,,,,,
cb55f27ac9,ollama_gpt-oss_120b,3,"Adds the list_for_each_table_entry macro to proc sysctl code to traverse ctl_table more cleanly, improving readability and potential traversal efficiency.",0,1,4,0,,,,,,,,,56.699,,,,,,
cbd2574854,ollama_gpt-oss_120b,3,"The patch adjusts io_uring's multishot accept handling to drop pending accepts when the completion queue overflows, fixing ordering problems similar to the multishot poll case.",4,0,1,0,,,,,,,,,70.963,,,,,,
cc1049ccee,ollama_gpt-oss_120b,4,"The patch restores correct speed configuration for CPU/DSA ports in mv88e6xxx by calling mv88e6xxx_get_caps() early, because mac_capabilities were previously zero, causing a default 10 Mbps setting.",4,0,0,0,,,,,,,,,57.338,,,,,,
cc2609eda6,ollama_gpt-oss_120b,3,"The commit updates ath10k driver code to replace strlcpy with strscpy and adjusts a printf format to silence recent checkpatch warnings, without changing functionality.",0,1,4,0,,,,,,,,,53.487,,,,,,
cc2f2df48a,ollama_gpt-oss_120b,4,"Updates the it66121 device‑tree binding file to document audio‑related properties, enabling the bridge to be described with audio support in DT.",0,0,3,2,,,,,,,,,62.077,,,,,,
cc767e7c69,ollama_gpt-oss_120b,4,"Adds a check in io_uring networking code to reject zerocopy sendmsg operations on sockets that do not support zerocopy, mirroring earlier handling for send requests.",4,1,1,0,,,,,,,,,67.551,,,,,,
ccb9bc1dfa,ollama_gpt-oss_120b,3,"The commit adds support for the ethtool --identify option in the NFP driver, enabling the NIC firmware to blink the panel LED when requested.",0,0,0,4,,,,,,,,,55.54,,,,,,
cd044ff918,ollama_gpt-oss_120b,4,"Adds device‑tree binding definitions for the Himax hx83112b touchscreen, providing the necessary property descriptions for this hardware.",0,0,0,4,,,,,,,,,55.648,,,,,,
cd4e5f30f5,ollama_gpt-oss_120b,3,"The commit adds a regulator node and enables the PCIe 2 controller and its combphy in the quartz64-b device tree, providing hardware support for PCIe 2 on that board.",0,0,0,4,,,,,,,,,61.975,,,,,,
cd50f9b247,ollama_gpt-oss_120b,4,"The patch separates nvme_kill_queues into two parts: one that marks all namespace disks dead and another that unquiesces I/O queues. The unquiescing is moved to callers, and the remaining function is renamed nvme_mark_namespaces_dead.",0,1,4,0,,,,,,,,,67.975,,,,,,
cdbb816b5b,ollama_gpt-oss_120b,3,"The patch removes an unnecessary condition that checks for Correctable Error (CE) status when querying RAS error addresses in the amdgpu driver, leaving only the Uncorrectable Error (UE) address query.",0,0,4,0,,,,,,,,,66.452,,,,,,
ce0091a0e0,ollama_gpt-oss_120b,4,"The patch resolves Sparse static‑analysis warnings in arch/powerpc/kernel/time.c by declaring decrementer_max in asm/time.h, adding linux/mc146818rtc.h for rtc_lock, removing duplicate rtc_lock definition, and moving dtl_consumer after including <asm/dtl.h>.",0,0,4,0,,,,,,,,,65.775,,,,,,
ce3a0a29fb,ollama_gpt-oss_120b,3,"Replaces inline enable/disable code in the Merrifield GPIO driver with the generic str_enable_disable() helper, removing duplicated logic.",0,1,4,0,,,,,,,,,59.918,,,,,,
cee7db1b02,ollama_gpt-oss_120b,4,"Adds a check for xeCJK.sty before loading it in the kerneldoc preamble, avoiding LaTeX errors on systems where the package is absent.",4,0,0,0,,,,,,,,,68.362,,,,,,
cf0d7e7f45,ollama_gpt-oss_120b,3,"The patch replaces uses of the 16‑byte struct sockaddr with struct sockaddr_storage in NFS server structures and memcpy calls, aligning buffer sizes with the union member to stop fortify‑source overflow warnings.",0,1,3,0,,,,,,,,,62.519,,,,,,
cf260db405,ollama_gpt-oss_120b,3,"The patch updates Btrfs code to use the self‑documenting macro OFFSET_MAX instead of INT_LIMIT(loff_t), improving readability of the maximum file offset constant.",0,0,4,0,,,,,,,,,63.73,,,,,,
cf8f4462e5,ollama_gpt-oss_120b,3,"The patch removes the obsolete of_gpio.h header from the zevio GPIO driver and updates the driver to use the standard of_* APIs and structures, adjusting calls accordingly.",0,2,4,0,,,,,,,,,61.069,,,,,,
cff35798fa,ollama_gpt-oss_120b,3,"The commit adjusts the compute unit (CU) masking logic for GFX10+ ASICs with work‑group processors, making the mask pairwise contiguous and round‑robin distributing CUs across shader engines to correctly handle WGP mode.",4,2,0,0,,,,,,,,,61.408,,,,,,
d016fc7ab5,ollama_gpt-oss_120b,3,"The patch replaces a custom implementation of delayed work cancellation in the max14656 power supply driver with the kernel-provided devm_delayed_work_autocancel helper, reducing code size and leveraging device-managed cleanup.",0,2,3,0,,,,,,,,,65.672,,,,,,
d082a0255f,ollama_gpt-oss_120b,4,Adds a hardware capability flag for ARM64 MTE asymmetric mode (FEAT_MTE3) so userspace can detect support via the hwcap mechanism.,0,0,1,4,,,,,,,,,59.879,,,,,,
d0864ee4f8,ollama_gpt-oss_120b,4,"The patch extracts combo PHY register definitions from the generic i915 register header into a dedicated header, limiting inclusion to files and platforms that actually need them, improving code organization.",0,0,4,0,,,,,,,,,57.926,,,,,,
d0871b5a22,ollama_gpt-oss_120b,3,"The commit updates the Palmas MFD driver to replace manual match‑data extraction with the helper device_get_match_data(), simplifying the driver’s initialization code.",0,0,4,0,,,,,,,,,55.631,,,,,,
d09adf6100,ollama_gpt-oss_120b,4,"The patch updates the ptp_pch driver to replace custom 64‑bit I/O code with the kernel‑provided ioread64_hi_lo() and iowrite64_hi_lo() helpers, simplifying handling on 32‑bit platforms and buses.",0,1,4,0,,,,,,,,,65.741,,,,,,
d13bc4d84a,ollama_gpt-oss_120b,3,"The commit deletes the sx8 block driver files, removing support for an obscure hardware block device that has been unmaintained since 2005.",0,0,3,0,,,,,,,,,54.627,,,,,,
d13da2f4c8,ollama_gpt-oss_120b,4,"Updates the Qualcomm USB VBUS regulator DT binding by renaming the generic node from ""dcdc"" to ""usb-vbus-regulator"" and adjusting the example to match.",0,0,4,0,,,,,,,,,58.178,,,,,,
d147553b64,ollama_gpt-oss_120b,3,"Adds the UNTRAIN_RET macro to the Xen entry on x86, making the return path go through UNTRAIN_RET to extend retpoline mitigation for Xen.",0,4,0,0,,,,,,,,,58.307,,,,,,
d184cc910e,ollama_gpt-oss_120b,4,"The patch deletes the unused <linux/gpio.h> include from the i2c/ccs driver, which already uses <linux/gpio/consumer.h>, cleaning up the source file.",0,0,4,0,,,,,,,,,61.092,,,,,,
d1ad2721b1,ollama_gpt-oss_120b,4,"Updates kbuild header_check to stop checking include/linux/cyclades.h, which now intentionally warns if included, so the test should not flag it.",4,0,0,0,,,,,,,,,77.114,,,,,,
d1ddc536df,ollama_gpt-oss_120b,3,"The commit introduces a mechanism to override the device used for DMA mapping in the mt76 driver, enabling the WED driver to switch the PCI HIF to non‑coherent DMA when needed.",0,2,0,4,,,,,,,,,60.227,,,,,,
d1f68ba069,ollama_gpt-oss_120b,4,"The patch renames the function btrfs_insert_file_extent() to btrfs_insert_hole_extent() throughout Btrfs code, because the function only inserts hole extents. It also drops unused parameters, updating all call sites accordingly.",0,1,4,0,,,,,,,,,72.251,,,,,,
d23417a5bf,ollama_gpt-oss_120b,4,"The patch fixes a kmemleak in orangefs_prepare_debugfs_help_string by always freeing the allocated debug_help_string buffer when the module is removed or when free_debug_help_string changes, preventing the leaked 4 KB allocation.",4,0,0,0,,,,,,,,,59.738,,,,,,
d2403ee73d,ollama_gpt-oss_120b,3,"The commit updates the Qualcomm ADSP remoteproc device tree binding to simplify interrupt constraints, removing the need for a separate optional interrupt entry.",0,0,3,0,,,,,,,,,56.812,,,,,,
d24e7855ef,ollama_gpt-oss_120b,3,"The patch raises the GT reset‑failure timeout from 5 s to 60 s, delaying the device‑wedge action to allow more diagnostics and avoid premature failure.",4,2,0,0,,,,,,,,,68.386,,,,,,
d31d37912e,ollama_gpt-oss_120b,3,"The commit introduces handling of PTP timestamp interrupts in the sparx5 Ethernet driver, allowing the driver to read timestamps from the hardware FIFO during two‑step timestamping.",0,0,1,4,,,,,,,,,63.64,,,,,,
d3345fecf9,ollama_gpt-oss_120b,4,"Adds a requires_cpu flag to perf stat for uncore events, separating them from the system_wide flag and ensuring they are bound to a specific CPU.",0,1,2,4,,,,,,,,,67.729,,,,,,
d3a20dcbca,ollama_gpt-oss_120b,4,"Adds kernel documentation strings for core domain fields in the Tegra PMC driver, enabling proper generation of documentation via kerneldoc.",0,0,4,0,,,,,,,,,65.064,,,,,,
d3b43eb505,ollama_gpt-oss_120b,3,"The patch adds a NULL check after platform_get_resource() in the mt6397 RTC driver to avoid dereferencing a NULL pointer, fixing a crash scenario.",4,0,0,0,,,,,,,,,59.086,,,,,,
d4893978f9,ollama_gpt-oss_120b,4,"Renames the existing filter function group and related identifiers to include ""vlan_"" for clearer distinction from the upcoming QinQ filtering group, without changing functionality.",0,0,4,0,,,,,,,,,53.609,,,,,,
d4940b84da,ollama_gpt-oss_120b,4,"The patch deletes the now‑unused arch_kprobe_override_function() prototype from x86/kprobes after earlier changes eliminated all calls, cleaning up dead code.",0,0,4,0,,,,,,,,,66.09,,,,,,
d49fc69293,ollama_gpt-oss_120b,3,"The patch wraps the -mno-branch-likely flag in a cc-option wrapper for MIPS Loongson targets, so clang’s unused‑argument warning no longer triggers -Werror. It also moves the cc-option test into Kconfig, performing the check at configuration time and speeding up unchanged builds.",0,3,3,0,,,,,,,,,71.14,,,,,,
d4ad017d63,ollama_gpt-oss_120b,3,"The patch changes platform code to call fwnode_irq_get_byname instead of of_irq_get_byname, allowing named interrupt lookup for devices described by ACPI as well as OF via the fwnode abstraction.",0,0,2,4,,,,,,,,,55.615,,,,,,
d4bfba1e75,ollama_gpt-oss_120b,3,"Adds a new helper function hda_codec_device_remove() to the Intel SOF ASoC HDA codec driver, separating removal logic between controller and codec components.",0,0,4,0,,,,,,,,,68.633,,,,,,
d57716702d,ollama_gpt-oss_120b,3,"The commit adds the mmhub v3_0_1 hardware header files to the amdgpu DRM driver, updating definitions to match the newer hardware version.",0,0,0,4,,,,,,,,,59.613,,,,,,
d5f497b889,ollama_gpt-oss_120b,4,"The patch modifies ptp_ocp_verify() to use snprintf() instead of sprintf(), improving safety and readability of the formatting operation.",0,3,3,0,,,,,,,,,64.659,,,,,,
d61876a285,ollama_gpt-oss_120b,4,"The patch rewrites devm_clk_hw_register_clkdev() to use devm_add_action_or_reset() instead of devres_alloc()/devres_add(), simplifying the implementation without altering behavior.",0,0,4,0,,,,,,,,,62.83,,,,,,
d64a29af12,ollama_gpt-oss_120b,3,"Adds runtime validation of the user-provided CQ counter offset in the habanalabs driver, checking the value in wait_for_interrupt and register_for_timestamp before use.",1,4,1,0,,,,,,,,,58.337,,,,,,
d6501ecfb6,ollama_gpt-oss_120b,4,"The patch updates the printf format for div_sel from %d to the correct specifier for a u32, matching the variable's unsigned 32‑bit type.",4,0,0,0,,,,,,,,,62.104,,,,,,
d6c2964db3,ollama_gpt-oss_120b,4,"Adds support for additional TC flower filter keys to the Sparx5 IS2 VCAP, including IPv4/IPv6 addresses, fragments, ports, VLAN, TCP flags, IP TOS, and a 128‑bit keyfield API for IPv6.",0,0,1,4,,,,,,,,,56.347,,,,,,
d6c47d21a0,ollama_gpt-oss_120b,3,"The patch extends the meson-gpio IRQ driver to support Meson S4 SoCs, adding definitions for the larger set of GPIO IRQ lines and fixing build warnings.",0,0,1,4,,,,,,,,,59.954,,,,,,
d6d0c7f681,ollama_gpt-oss_120b,4,"Adds a new x86 CPU feature bit for AMD PerfMonV2, exposing CPUID leaf 0x80000022 bits so the kernel can detect and use the new performance monitoring capabilities.",0,0,1,4,,,,,,,,,55.327,,,,,,
d6dd2fe711,ollama_gpt-oss_120b,4,"The patch frees the rwi structure after a successful reset, eliminating a 32‑byte memory leak introduced by a prior commit that left the last rwi allocated.",4,0,0,0,,,,,,,,,60.86,,,,,,
d6f8168e43,ollama_gpt-oss_120b,3,"The patch casts the return value of __fls to unsigned long in the Intel AVS ASoC driver because on arc, m68k and sparc __fls returns int, causing a %ld format warning that breaks the build.",4,0,1,0,,,,,,,,,55.979,,,,,,
d775155a86,ollama_gpt-oss_120b,4,"The commit renames ice_sriov.c and its header to ice_vf_mbx.c to reflect that the file contains generic VF mailbox code, not SR-IOV specific, facilitating future Scalable IOV support.",0,0,4,0,,,,,,,,,64.696,,,,,,
d80afefb17,ollama_gpt-oss_120b,4,"The patch separates the existing cp_task field in f2fs_inode_info into cp_task (for IO accounting) and wb_task (to avoid deadlock), correcting mis‑classification of data‑flush IO as checkpoint IO when the data_flush mount option is enabled.",4,0,1,0,,,,,,,,,68.584,,,,,,
d873697ef2,ollama_gpt-oss_120b,4,"Adds a guard in ieee80211_tx_control_port() to skip __ieee80211_select_queue() when the hardware reports fewer than four TX queues, restoring correct queue mapping for non‑QoS drivers such as rt2500‑pci.",4,1,0,0,,,,,,,,,67.144,,,,,,
d8ca113724,ollama_gpt-oss_120b,4,"Adds driver support for the Multi‑Gigabit Ethernet (MGBE/XPCS) IP on NVIDIA Tegra234 SoCs to the stmmac network driver, enabling kernel interaction with this hardware.",0,0,0,4,,,,,,,,,62.47,,,,,,
d8fa2fd791,ollama_gpt-oss_120b,4,"Adds string representations for two missing IAVF state enums so debug prints show correct state names, fixing confusing log output.",0,0,4,0,,,,,,,,,56.226,,,,,,
d8fc085509,ollama_gpt-oss_120b,3,"The patch modifies perf inject to detect a kcore_dir in the input perf.data and copy that directory into the output, preserving kallsyms and related files for later analysis.",0,1,1,4,,,,,,,,,60.478,,,,,,
d931686dc2,ollama_gpt-oss_120b,4,"The patch updates the sun4i_can device tree binding to reference the newly added common CAN controller binding, aligning the documentation with the shared can-controller.yaml definition.",0,0,4,0,,,,,,,,,57.656,,,,,,
d955cf3df3,ollama_gpt-oss_120b,4,"The commit moves Renesas PRR device‑tree binding files from the soc directory to a new hwinfo directory, grouping chip‑ID and SoC information under hwinfo.",0,0,4,0,,,,,,,,,56.826,,,,,,
d9ad805083,ollama_gpt-oss_120b,4,"The patch deletes an unnecessary cast to u8 when comparing two u8 fields (card_8192_version and IC_Cut) against the macro VERSION_8190_BD, simplifying the expression without altering functionality.",0,0,4,0,,,,,,,,,64.488,,,,,,
d9dcb63677,ollama_gpt-oss_120b,4,"The patch deletes an unnecessary #include of linux/msi.h from the iommu/of driver source file, as the file does not use any symbols from that header.",0,0,4,0,,,,,,,,,57.797,,,,,,
d9edc4bc67,ollama_gpt-oss_120b,3,The patch extends the GPMI raw NAND driver to handle NAND devices with OOB size larger than 1 KB by adding a BCH geometry selection algorithm that tries ECC strengths and optionally adds a separate ECC for metadata to keep the bad‑block marker inside data chunks.,0,2,0,4,,,,,,,,,63.539,,,,,,
da4363457f,ollama_gpt-oss_120b,3,"The patch wraps Energy Model‑related functions in #ifdef CONFIG_ENERGY_MODEL guards, removing unused‑function warnings and avoiding unnecessary work when the Energy Model is disabled.",3,2,3,0,,,,,,,,,68.264,,,,,,
da92e03c7f,ollama_gpt-oss_120b,3,"The patch initializes previously uninitialized variables and adds checks for possible ERR_PTR returns in octeontx2 driver files, eliminating smatch static analysis warnings.",3,0,2,0,,,,,,,,,53.973,,,,,,
daeb1c2b50,ollama_gpt-oss_120b,4,"Removes duplicate wake‑up interrupt definitions from the Exynos850 pin‑controller node in the device‑tree, correcting the placement according to the expected schema.",4,0,0,0,,,,,,,,,59.236,,,,,,
db45c76bad,ollama_gpt-oss_120b,3,"The patch adds interrupt configuration and handling support for the Micrel ksz9477 PHY driver, mirroring existing implementations for other Micrel PHYs.",0,0,0,4,,,,,,,,,56.482,,,,,,
dc09fe1c5e,ollama_gpt-oss_120b,4,"Adds support for the t6000 DART hardware in the iommu io-pgtable-dart driver, handling its 42-bit PTE format and mandatory sub-page protection by configuring it to allow full-page access.",0,1,0,4,,,,,,,,,65.459,,,,,,
dc3f4dee81,ollama_gpt-oss_120b,3,"The patch updates scripts/checkpatch.pl to allow macros that expand to a 'case' statement, stopping the tool from flagging them as missing parentheses.",4,0,1,0,,,,,,,,,94.605,,,,,,
dca4f5fdbc,ollama_gpt-oss_120b,3,"The patch replaces a manual size calculation in pwc_decompress() with the kernel’s struct_size() helper, eliminating the use of sizeof on a flexible struct and removing related sparse warnings, thereby preventing possible integer overflow and heap overflow.",0,3,3,0,,,,,,,,,61.822,,,,,,
dcf23cca93,ollama_gpt-oss_120b,4,"The patch replaces calls to nodes_weight() with nodes_empty() in x86 code where only a presence test is needed, using early‑exit traversal for faster nodemask checks.",0,0,4,0,,,,,,,,,60.4,,,,,,
dd0be8278a,ollama_gpt-oss_120b,3,"The commit adds a dma-channel-mask property to the Tegra GPCDMA device‑tree node and expands the interrupts list to cover all 32 channels, correcting the previous driver limitation to 31 channels.",4,2,0,0,,,,,,,,,57.803,,,,,,
dd2319c618,ollama_gpt-oss_120b,3,"Adds runtime checks when a KVM x86 vendor module loads, using updated KVM_X86_OP annotations to warn if any kvm_x86_ops members are incorrectly NULL, preventing possible NULL‑pointer dereferences.",0,3,2,0,,,,,,,,,59.326,,,,,,
dd4516aee3,ollama_gpt-oss_120b,3,"The patch removes a generic vm_xsave_req_perm call from KVM self‑tests, moves it into amx_test, and adds a parameter to select the requested xsave bit, simplifying test setup and allowing future tests to customize the bit.",0,0,3,0,,,,,,,,,65.222,,,,,,
dd51d3a33c,ollama_gpt-oss_120b,3,"The patch updates HDMI detection for the hdmi_enable_4kp60 option by replacing clk_round_rate() with clk_get_max_rate() to correctly infer the parameter after a clock subsystem change, restoring 4K@60Hz output.",4,0,0,0,,,,,,,,,57.888,,,,,,
ddaefa209c,ollama_gpt-oss_120b,3,"The patch modifies the hwmon devm registration API so that the 'chip' argument of devm_hwmon_device_register_with_info() must be supplied, preventing callers from omitting or passing NULL, which previously allowed incorrect API conversion.",0,3,2,0,,,,,,,,,63.711,,,,,,
ddf2a6093c,ollama_gpt-oss_120b,4,"The patch modifies the lm90 hardware monitoring driver to replace explicit left‑shift expressions with the BIT macro, improving code readability without altering functionality.",0,0,4,0,,,,,,,,,56.999,,,,,,
de3d098dd1,ollama_gpt-oss_120b,3,"The commit overrides the generic module ELF check on powerpc/64 to verify the ELF ABI version, ensuring modules built with the correct ABI (including potential big‑endian ABI V2) are accepted.",0,4,2,0,,,,,,,,,59.888,,,,,,
de40c281fe,ollama_gpt-oss_120b,4,"The patch replaces simple‑KMS helper functions in the simpledrm driver with the standard DRM atomic helper APIs, removes unused CRTC enable/disable helpers, and always calls drm_atomic_helper_check_plane_state(). No functional behavior changes, only code restructuring for better architecture and reuse.",0,0,4,0,,,,,,,,,68.394,,,,,,
de85193cff,ollama_gpt-oss_120b,4,"The patch replaces manual cancellation of a delayed work in the sbs‑charger driver with devm_delayed_work_autocancel(), removing the explicit remove() that called cancel_delayed_work_sync() even when the work was never initialized.",4,2,2,0,,,,,,,,,66.102,,,,,,
de9d555cb8,ollama_gpt-oss_120b,3,"Adds a matching type_clear() call during cleanup for mlx4 devlink ports when type_set() was previously used, fixing missing cleanup.",4,2,1,0,,,,,,,,,60.933,,,,,,
dedc215003,ollama_gpt-oss_120b,4,"Adds a JPEG decode worker interface to the MediaTek MT8195 driver, enabling three hardware JPEG decoders to run in parallel.",0,0,1,4,,,,,,,,,63.533,,,,,,
df22168207,ollama_gpt-oss_120b,4,"The patch updates the cdce925 clock driver to use the new i2c simple probe API and i2c_match_id for driver data lookup, removing the old id argument and simplifying probe handling.",0,0,4,0,,,,,,,,,57.278,,,,,,
dfafa56029,ollama_gpt-oss_120b,3,"The patch replaces a custom delayed‑work implementation in the da9063 driver with the helper devm_delayed_work_autocancel(), reducing code size and leveraging device‑managed cleanup.",0,1,4,0,,,,,,,,,57.442,,,,,,
dff4ac75ee,ollama_gpt-oss_120b,3,"The patch moves the keep_towrite handling from ext4_writepage() to ext4_bio_write_page() so pages that cannot write all buffers retain the TOWRITE tag, preventing race‑condition data loss during writeback, especially for transaction‑commit writeback.",4,0,1,0,,,,,,,,,63.939,,,,,,
e004ea1059,ollama_gpt-oss_120b,3,"Moves snapshot lookup from devlink_nl_region_read_snapshot_fill to devlink_nl_cmd_region_read_dumpit, removes an unused attrs argument, and enables early exit on invalid snapshot IDs, simplifying the code flow.",0,2,3,0,,,,,,,,,57.0,,,,,,
e0d8259355,ollama_gpt-oss_120b,4,"The commit raises the deprecation delay for SELinux's checkreqprot and runtime‑disable knobs from 5 s to 15 s, making the deprecation notice more visible to users still employing these options.",0,0,3,0,,,,,,,,,68.033,,,,,,
e10ab8b394,ollama_gpt-oss_120b,3,"Updates the gs_usb CAN driver to support up to three CAN‑FD channels per device, aligning the driver with STM32G3 chips that expose three channels.",0,0,0,4,,,,,,,,,63.599,,,,,,
e137b81d30,ollama_gpt-oss_120b,4,"The patch deletes the unused variable 'found_devs' from the qla2xxx SCSI driver, as it is only incremented and never referenced elsewhere.",0,0,4,0,,,,,,,,,62.257,,,,,,
e1553351d7,ollama_gpt-oss_120b,4,"The patch deletes several VPRINTK() debug print statements and the ata_scsi_dump_cdb() helper because the same information is already emitted via tracepoints, reducing redundant logging.",0,0,4,0,,,,,,,,,92.038,,,,,,
e1a863cddb,ollama_gpt-oss_120b,3,"The patch corrects a kernel-doc comment in drivers/hv/vmbus_drv.c so the documented prototype matches __vmbus_child_driver_register, removing a compile‑time warning.",0,0,4,0,,,,,,,,,65.116,,,,,,
e1c6a7ec14,ollama_gpt-oss_120b,4,"The patch removes the mandatory back_lock when getting an iSCSI task, adding logic to detect the final put and only lock when freeing the task, thus reducing contention and improving performance while preserving correctness.",0,1,3,0,,,,,,,,,54.139,,,,,,
e1e7bc481d,ollama_gpt-oss_120b,4,"The patch rewrites DRM EDID logging to use device‑specific debug helpers, adds a uniform connector identifier format, passes connector pointers more widely, and condenses tile debug output to a single line.",0,0,4,0,,,,,,,,,58.034,,,,,,
e200904b27,ollama_gpt-oss_120b,3,"The patch extracts the post‑delay portion of pci_power_up() into a new helper pci_set_full_power_state(), called only by pci_set_power_state(), while the other caller continues to use pci_power_up() without the redundant work.",0,0,4,0,,,,,,,,,56.803,,,,,,
e20b77c14b,ollama_gpt-oss_120b,3,The patch updates the i915 driver to drop the Intel Ice Lake (ICL) specific Thunderbolt (TBT) power domain definitions and rename them to match the generic TBT1‑4 naming defined in the hardware specification.,0,1,3,0,,,,,,,,,58.974,,,,,,
e24ccaaf7e,ollama_gpt-oss_120b,4,"The commit deletes remaining IDE driver documentation files that were left after the driver removal, cleaning up the source tree.",0,0,4,0,,,,,,,,,67.703,,,,,,
e2b993302f,ollama_gpt-oss_120b,3,"Patch modifies amdgpu_display_framebuffer_init to skip tiling‑flag validation when virtual display (vkms) is enabled, because vkms lacks FB modifier support, eliminating the GFX9+ warning.",4,0,1,0,,,,,,,,,57.701,,,,,,
e2efb6359e,ollama_gpt-oss_120b,4,"The patch adds a hypervisor detection check in ACPICA’s sleep‑state handling and skips the WBINVD cache‑flush when running inside a VM, preventing the #VE exception on TDX guests and eliminating unnecessary flushes.",4,2,1,0,,,,,,,,,59.151,,,,,,
e3d5ea2c01,ollama_gpt-oss_120b,3,"The patch strengthens tcp_read_sock() by handling unexpected return values from recv_actor(), adding a one‑time warning and ensuring progress to avoid an infinite loop.",4,0,0,0,,,,,,,,,56.453,,,,,,
e47877c7aa,ollama_gpt-oss_120b,3,"The patch changes rhashtable’s internal locking from bh‑safe to irq‑safe, updating lock/unlock helpers to pass flags directly, so the hash table can now be accessed from interrupt context.",0,2,4,1,,,,,,,,,64.438,,,,,,
e52432e164,ollama_gpt-oss_120b,4,Adds an explicit length check before calling memset in vtpm_proxy_fops_read to silence GCC -Warray-bounds warnings and ensure future robustness against potential buffer overflows.,0,3,3,0,,,,,,,,,66.158,,,,,,
e5933cf487,ollama_gpt-oss_120b,3,"The commit updates the yas530 IIO magnetometer driver to use DEFINE_RUNTIME_DEV_PM_OPS() and pm_ptr() macros, enabling the compiler to drop the dev_pm_ops structure and related functions when CONFIG_PM is disabled, removing the need for __maybe_unused annotations.",0,0,4,0,,,,,,,,,62.311,,,,,,
e59b3c730b,ollama_gpt-oss_120b,3,"Updates RTC driver files to include <linux/kstrtox.h> where kstrto functions are used, reflecting their move from <linux/kernel.h>.",4,1,1,0,,,,,,,,,55.933,,,,,,
